date,GTotal,BTotal,GFlow,BFlow,T,Pa,Err,Alarm,BDiff
2021-01-01,17752.06443690667,72992.26490197334,1.1102341466666668,3.8622338933333324,8.005266293333333,361.9681997866667,0.0,400.0,4.264209066666657
2021-01-02,17780.04656128,73093.77142784001,0.9488734666666668,3.4819550666666657,8.6609458,370.10805210666666,0.0,400.0,3.6027323733332204
2021-01-03,17804.580836693334,73185.04297813332,0.9888129200000001,3.6607065866666653,9.043602893333333,373.7453405066667,0.0,400.0,3.6612778666667816
2021-01-04,17828.857992533332,73275.65305173333,1.1358738933333334,4.206587053333331,8.797239826666667,373.56874545333335,0.0,400.0,3.755649706666779
2021-01-05,17853.00779008,73365.95729066667,0.9638116666666668,3.5819644933333312,7.776208746666668,376.00181024,0.0,400.0,3.469912746666615
2021-01-06,17875.24349952,73449.3540352,0.8630955466666669,3.204738386666665,5.7912904933333325,372.4564814666667,0.0,400.0,3.18854485333334
2021-01-07,17895.467253759998,73524.641792,0.6443118000000001,2.359814573333332,3.6736765066666663,336.05409606666666,0.0,400.0,2.558525440000031
2021-01-08,17911.202665813333,73582.38687232001,0.5081329200000001,1.8414925866666654,4.118899293333333,245.27874358666668,0.0,400.0,1.9625847466668294
2021-01-09,17921.05796949333,73618.07166122667,0.18051630666666682,0.6439037599999985,6.602895546666666,158.40435138666666,0.0,400.0,0.7217698133333222
2021-01-10,17923.50748672,73626.75037525334,0.0,0.0,10.468483693333333,105.61178794666667,0.0,400.0,0.003495253333234487
2021-01-11,17923.540254720003,73626.83775658667,0.0,0.0,11.056395333333333,105.12309981333334,0.0,400.0,0.003495253333234487
2021-01-12,17924.00992938667,73628.45518506666,0.033006160000000145,0.1205411466666652,10.828739226666665,136.82557465333335,0.0,400.0,0.2612701866665103
2021-01-13,17928.595920213334,73645.03928832,0.2766044400000001,1.0072377733333318,10.210628253333333,227.24244729333336,0.0,400.0,1.0127496533332494
2021-01-14,17938.203060906668,73680.13600085334,0.5453758666666668,1.9996577466666652,10.707246213333335,319.32964871999997,0.0,400.0,1.9922944000000469
2021-01-15,17954.7766784,73740.85117269332,0.8322026933333335,3.0397598799999983,10.563086653333333,378.83913114666666,0.0,400.0,2.9325175466667806
2021-01-16,17974.566802773334,73813.44671061332,0.7679822800000001,2.8101809466666654,9.26299324,378.68918812,0.0,400.0,2.979703466666779
2021-01-17,17996.38701397333,73893.63131733333,0.9408322000000001,3.444387853333332,8.779552093333335,378.8045445466667,0.0,400.0,3.414862506666681
2021-01-18,18019.491949226667,73978.99588949332,0.9257020666666668,3.4246285066666644,8.444316106666667,380.20062205333335,0.0,400.0,3.3257335466666404
2021-01-19,18042.584432639997,74064.92057599999,0.9890204533333335,3.679690439999998,8.491567466666668,380.92571969333335,0.0,400.0,3.6857446400000424
2021-01-20,18066.42315264,74153.70700117333,0.7933855200000002,2.937557679999998,8.300749573333334,379.42425482666664,0.0,400.0,3.3493265066666393
2021-01-21,18087.020680533333,74230.28625408,0.6028004400000002,2.2204889999999984,7.61940984,377.8800653466667,0.0,400.0,2.7035784533332667
2021-01-22,18103.7563904,74292.53758975999,0.5753721066666668,2.1210088533333313,7.0438000533333325,377.78708845333335,0.0,400.0,2.132978346666587
2021-01-23,18118.04520448,74346.10322090668,0.6561507333333335,2.4654239333333314,7.27985628,380.4364211866667,0.0,400.0,2.229971626666563
